gene_id,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
3655,ITGA6,766.3148879115917,0.5576332116055963,0.17253026633761673,3.2320892063911204,0.0012288868611933647,0.05216470574742996
84899,TMTC4,778.1496671224955,-1.478717276834319,0.4611712330063124,-3.2064386739709736,0.0013438894656189445,0.05216470574742996
10397,NDRG1,8488.338503805036,-1.4387550295576266,0.4482915203243746,-3.2094183457152456,0.0013300381829098784,0.05216470574742996
342035,GLDN,1652.18704409793,-1.985263771269875,0.6181143387062706,-3.2118066948990114,0.0013190309546662771,0.05216470574742996
2222,FDFT1,1448.3096117728978,-0.7192548412125676,0.22330088939579534,-3.221011985929469,0.0012773880570019042,0.05216470574742996
9817,KEAP1,866.1961433345948,-0.5590175724730271,0.17433050286268845,-3.206653817280259,0.0013428849116675992,0.05216470574742996
115584,SLC5A11,492.0878921297326,-2.1579579828172735,0.6713854996317867,-3.21418616279437,0.0013081483023669048,0.05216470574742996
9380,GRHPR,954.0211235543497,-0.7514755350008415,0.23226138990249184,-3.2354733402582605,0.001214412255578205,0.05216470574742996
5358,PLS3,880.222012348925,-0.9733042915567025,0.302233116693566,-3.2203760534406793,0.0012802253948328327,0.05216470574742996
57571,CARNS1,6536.860791680785,-2.0102284336230345,0.6202575375153394,-3.240957686182605,0.001191288654255963,0.05216470574742996
5348,FXYD1,674.1056666509422,0.6914993288462731,0.2143298921685171,3.2263317162618685,0.0012538794287877324,0.05216470574742996
25839,COG4,580.7910470848446,-0.4300161011818904,0.13327230107354499,-3.226597707985775,0.0012527145272098214,0.05216470574742996
26133,TRPC4AP,1750.73797299317,-0.7002568409639612,0.21730108421902744,-3.2225188543382557,0.0012706880256992345,0.05216470574742996
6522,SLC4A2,638.7138508551056,-1.0668775288044603,0.3325811271710423,-3.2078715286083517,0.001337212180382901,0.05216470574742996
84504,NKX6-2,1478.2491099448805,-1.6118074385386814,0.5026972429314234,-3.206318437593977,0.0013444511790574733,0.05216470574742996
5354,PLP1,44691.551400391974,-2.1063237260235126,0.6600041822586152,-3.1913793618934574,0.0014159522871067733,0.0527344644396946
51507,RTF2,1025.9637702034718,-0.5042226517432491,0.15773861619492233,-3.196570782135974,0.0013907170027432692,0.0527344644396946
8535,CBX4,684.5168724433976,-0.5238554768633488,0.16402116409837464,-3.193828550986,0.0014039947332599267,0.0527344644396946
79817,MOB3B,715.3550653326761,-1.443331084771543,0.45170781994192294,-3.195275842151936,0.0013969725336110345,0.0527344644396946
57636,ARHGAP23,4830.440321323458,-1.093984791500974,0.3428061078026165,-3.1912640020138636,0.0014165178115520677,0.0527344644396946
5046,PCSK6,1227.9527053283296,-1.7705400526983324,0.5544111079912382,-3.193550827495891,0.0014053459530600685,0.0527344644396946
26022,TMEM98,614.321193372214,-1.6337862990131993,0.5121706844103796,-3.189925446229013,0.0014230950076206247,0.0527344644396946
4036,LRP2,2496.5224851805674,-2.432395159527875,0.7624053304822858,-3.1904225512027566,0.0014206491278334072,0.0527344644396946
22903,BTBD3,2036.129203540035,-0.7478737028337296,0.23460154486946724,-3.187846453653355,0.0014333662934080617,0.052818346767148465
253832,ZDHHC20,1027.054057121061,-1.395343555959181,0.43869921589964656,-3.1806383631156727,0.0014695094612108906,0.05384935781192797
10755,GIPC1,961.9804869396513,-0.45033785707460994,0.1417866144259651,-3.1761662333065797,0.0014923540823149832,0.053861756462548316
57477,SHROOM4,1182.3990012702388,-1.4782670397384294,0.4650418419517968,-3.178782867223498,0.0014789483420958908,0.053861756462548316
