Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,long-term synaptic potentiation (GO:0060291),1/21,0.1178434195870994,0.2805795704454749,0,0,8.415677966101695,17.996073041147653,MPP2
GO_Biological_Process_2021,myotube differentiation (GO:0014902),1/21,0.1178434195870994,0.2805795704454749,0,0,8.415677966101695,17.996073041147653,SORT1
GO_Biological_Process_2021,modification-dependent protein catabolic process (GO:0019941),3/201,0.1182261309712256,0.2808221638271393,0,0,2.570924764890282,5.489325756707524,RNF167;AMFR;RFFL
GO_Biological_Process_2021,organic acid transport (GO:0015849),2/100,0.1195188772922953,0.2823343120769204,0,0,3.450723879295308,7.330307004338375,SLC25A48;LRRC8D
GO_Biological_Process_2021,cellular response to chemical stress (GO:0062197),2/101,0.1214798986459659,0.2823343120769204,0,0,3.415695415695416,7.200308046532741,LRRC8D;SIRT2
GO_Biological_Process_2021,negative regulation of cyclin-dependent protein kinase activity (GO:1904030),1/22,0.1230977600655372,0.2823343120769204,0,0,8.01452784503632,16.788644123639525,CDKN1C
GO_Biological_Process_2021,regulation of adenylate cyclase activity (GO:0045761),1/22,0.1230977600655372,0.2823343120769204,0,0,8.01452784503632,16.788644123639525,GRM3
GO_Biological_Process_2021,cell projection assembly (GO:0030031),1/22,0.1230977600655372,0.2823343120769204,0,0,8.01452784503632,16.788644123639525,GSN
GO_Biological_Process_2021,negative regulation of phosphate metabolic process (GO:0045936),1/22,0.1230977600655372,0.2823343120769204,0,0,8.01452784503632,16.788644123639525,CDKN1C
GO_Biological_Process_2021,regulation of execution phase of apoptosis (GO:1900117),1/22,0.1230977600655372,0.2823343120769204,0,0,8.01452784503632,16.788644123639525,SIRT2
GO_Biological_Process_2021,cellular response to osmotic stress (GO:0071470),1/22,0.1230977600655372,0.2823343120769204,0,0,8.01452784503632,16.788644123639525,LRRC8D
GO_Biological_Process_2021,neuronal action potential (GO:0019228),1/22,0.1230977600655372,0.2823343120769204,0,0,8.01452784503632,16.788644123639525,KCNMB4
GO_Biological_Process_2021,organelle fusion (GO:0048284),1/22,0.1230977600655372,0.2823343120769204,0,0,8.01452784503632,16.788644123639525,FIS1
GO_Biological_Process_2021,positive regulation of amyloid precursor protein catabolic process (GO:1902993),1/22,0.1230977600655372,0.2823343120769204,0,0,8.01452784503632,16.788644123639525,ABCG1
GO_Biological_Process_2021,regulation of vacuole organization (GO:0044088),1/22,0.1230977600655372,0.2823343120769204,0,0,8.01452784503632,16.788644123639525,SCARB2
GO_Biological_Process_2021,mitochondrial calcium ion homeostasis (GO:0051560),1/22,0.1230977600655372,0.2823343120769204,0,0,8.01452784503632,16.788644123639525,FIS1
GO_Biological_Process_2021,protein import into peroxisome membrane (GO:0045046),1/22,0.1230977600655372,0.2823343120769204,0,0,8.01452784503632,16.788644123639525,FIS1
GO_Biological_Process_2021,protein localization to cell junction (GO:1902414),1/22,0.1230977600655372,0.2823343120769204,0,0,8.01452784503632,16.788644123639525,JAM3
GO_Biological_Process_2021,positive regulation of vasculature development (GO:1904018),2/102,0.1234488847456861,0.2824917271068333,0,0,3.381367521367521,7.0735777252077305,JUP;RHOB
GO_Biological_Process_2021,negative regulation of G protein-coupled receptor signaling pathway (GO:0045744),1/23,0.1283210659522309,0.2857930199381535,0,0,7.649845916795069,15.706815316851294,APLP1
GO_Biological_Process_2021,negative regulation of reactive oxygen species metabolic process (GO:2000378),1/23,0.1283210659522309,0.2857930199381535,0,0,7.649845916795069,15.706815316851294,SIRT2
GO_Biological_Process_2021,negative regulation of smoothened signaling pathway (GO:0045879),1/23,0.1283210659522309,0.2857930199381535,0,0,7.649845916795069,15.706815316851294,HHIP
GO_Biological_Process_2021,cytoskeleton-dependent intracellular transport (GO:0030705),1/23,0.1283210659522309,0.2857930199381535,0,0,7.649845916795069,15.706815316851294,MAP6D1
GO_Biological_Process_2021,diacylglycerol metabolic process (GO:0046339),1/23,0.1283210659522309,0.2857930199381535,0,0,7.649845916795069,15.706815316851294,LIPE
GO_Biological_Process_2021,peptidyl-L-cysteine S-palmitoylation (GO:0018230),1/23,0.1283210659522309,0.2857930199381535,0,0,7.649845916795069,15.706815316851294,ZDHHC9
GO_Biological_Process_2021,peptidyl-S-diacylglycerol-L-cysteine biosynthetic process from peptidyl-cysteine (GO:0018231),1/23,0.1283210659522309,0.2857930199381535,0,0,7.649845916795069,15.706815316851294,ZDHHC9
GO_Biological_Process_2021,positive regulation of cholesterol efflux (GO:0010875),1/23,0.1283210659522309,0.2857930199381535,0,0,7.649845916795069,15.706815316851294,PLTP
GO_Biological_Process_2021,glucose 6-phosphate metabolic process (GO:0051156),1/23,0.1283210659522309,0.2857930199381535,0,0,7.649845916795069,15.706815316851294,TALDO1
GO_Biological_Process_2021,positive regulation of epithelial cell apoptotic process (GO:1904037),1/23,0.1283210659522309,0.2857930199381535,0,0,7.649845916795069,15.706815316851294,GSN
GO_Biological_Process_2021,positive regulation of morphogenesis of an epithelium (GO:1905332),1/23,0.1283210659522309,0.2857930199381535,0,0,7.649845916795069,15.706815316851294,SOX8
GO_Biological_Process_2021,membrane protein ectodomain proteolysis (GO:0006509),1/23,0.1283210659522309,0.2857930199381535,0,0,7.649845916795069,15.706815316851294,BACE1
GO_Biological_Process_2021,protein processing (GO:0016485),2/106,0.1314012598819786,0.2889903008537965,0,0,3.250657462195924,6.597207969966384,BACE1;KLK6
GO_Biological_Process_2021,amino acid import across plasma membrane (GO:0089718),1/24,0.133513518994454,0.2889903008537965,0,0,7.316875460574797,14.732913171378236,SLC6A9
GO_Biological_Process_2021,negative regulation of protein tyrosine kinase activity (GO:0061099),1/24,0.133513518994454,0.2889903008537965,0,0,7.316875460574797,14.732913171378236,SH3BP5
GO_Biological_Process_2021,DNA packaging (GO:0006323),1/24,0.133513518994454,0.2889903008537965,0,0,7.316875460574797,14.732913171378236,H1-4
GO_Biological_Process_2021,positive regulation of cellular response to transforming growth factor beta stimulus (GO:1903846),1/24,0.133513518994454,0.2889903008537965,0,0,7.316875460574797,14.732913171378236,CDKN1C
GO_Biological_Process_2021,heterochromatin assembly (GO:0031507),1/24,0.133513518994454,0.2889903008537965,0,0,7.316875460574797,14.732913171378236,SIRT2
GO_Biological_Process_2021,positive regulation of neuron apoptotic process (GO:0043525),1/24,0.133513518994454,0.2889903008537965,0,0,7.316875460574797,14.732913171378236,BACE1
GO_Biological_Process_2021,long-chain fatty-acyl-CoA metabolic process (GO:0035336),1/24,0.133513518994454,0.2889903008537965,0,0,7.316875460574797,14.732913171378236,ELOVL1
GO_Biological_Process_2021,sulfur amino acid metabolic process (GO:0000096),1/24,0.133513518994454,0.2889903008537965,0,0,7.316875460574797,14.732913171378236,AHCY
GO_Biological_Process_2021,positive regulation of protein targeting to membrane (GO:0090314),1/24,0.133513518994454,0.2889903008537965,0,0,7.316875460574797,14.732913171378236,FIS1
GO_Biological_Process_2021,positive regulation of transforming growth factor beta receptor signaling pathway (GO:0030511),1/24,0.133513518994454,0.2889903008537965,0,0,7.316875460574797,14.732913171378236,CDKN1C
GO_Biological_Process_2021,"protein alpha-1,2-demannosylation (GO:0036508)",1/24,0.133513518994454,0.2889903008537965,0,0,7.316875460574797,14.732913171378236,AMFR
GO_Biological_Process_2021,protein kinase B signaling (GO:0043491),1/24,0.133513518994454,0.2889903008537965,0,0,7.316875460574797,14.732913171378236,SIRT2
GO_Biological_Process_2021,lipid transport (GO:0006869),2/109,0.1374413906682222,0.2895100206630093,0,0,3.1590382618420003,6.269293714814005,PLTP;ABCG1
GO_Biological_Process_2021,extracellular structure organization (GO:0043062),3/216,0.1381041747438681,0.2895100206630093,0,0,2.388052452646916,4.727739653089474,APLP1;COL4A5;JAM3
GO_Biological_Process_2021,acylglycerol homeostasis (GO:0055090),1/25,0.1386752998975814,0.2895100206630093,0,0,7.0116525423728815,13.852361349501969,GPIHBP1
GO_Biological_Process_2021,regulation of cAMP-mediated signaling (GO:0043949),1/25,0.1386752998975814,0.2895100206630093,0,0,7.0116525423728815,13.852361349501969,GNAI1
GO_Biological_Process_2021,regulation of cardiac muscle cell action potential (GO:0098901),1/25,0.1386752998975814,0.2895100206630093,0,0,7.0116525423728815,13.852361349501969,JUP
GO_Biological_Process_2021,regulation of cholesterol transport (GO:0032374),1/25,0.1386752998975814,0.2895100206630093,0,0,7.0116525423728815,13.852361349501969,LAMTOR1
GO_Biological_Process_2021,negative regulation of sequestering of calcium ion (GO:0051283),1/25,0.1386752998975814,0.2895100206630093,0,0,7.0116525423728815,13.852361349501969,ITPR2
GO_Biological_Process_2021,"chemical synaptic transmission, postsynaptic (GO:0099565)",1/25,0.1386752998975814,0.2895100206630093,0,0,7.0116525423728815,13.852361349501969,MPP2
GO_Biological_Process_2021,regulation of mitochondrial fission (GO:0090140),1/25,0.1386752998975814,0.2895100206630093,0,0,7.0116525423728815,13.852361349501969,FIS1
GO_Biological_Process_2021,organophosphate ester transport (GO:0015748),1/25,0.1386752998975814,0.2895100206630093,0,0,7.0116525423728815,13.852361349501969,PLTP
GO_Biological_Process_2021,regulation of neutrophil chemotaxis (GO:0090022),1/25,0.1386752998975814,0.2895100206630093,0,0,7.0116525423728815,13.852361349501969,JAM3
GO_Biological_Process_2021,peroxisome organization (GO:0007031),1/25,0.1386752998975814,0.2895100206630093,0,0,7.0116525423728815,13.852361349501969,FIS1
GO_Biological_Process_2021,phosphatidylinositol dephosphorylation (GO:0046856),1/25,0.1386752998975814,0.2895100206630093,0,0,7.0116525423728815,13.852361349501969,SYNJ2
GO_Biological_Process_2021,endosome transport via multivesicular body sorting pathway (GO:0032509),1/25,0.1386752998975814,0.2895100206630093,0,0,7.0116525423728815,13.852361349501969,SORT1
GO_Biological_Process_2021,fat-soluble vitamin metabolic process (GO:0006775),1/25,0.1386752998975814,0.2895100206630093,0,0,7.0116525423728815,13.852361349501969,CBR1
GO_Biological_Process_2021,in utero embryonic development (GO:0001701),1/25,0.1386752998975814,0.2895100206630093,0,0,7.0116525423728815,13.852361349501969,SOX8
GO_Biological_Process_2021,negative regulation of actin filament polymerization (GO:0030837),1/25,0.1386752998975814,0.2895100206630093,0,0,7.0116525423728815,13.852361349501969,GSN
GO_Biological_Process_2021,external encapsulating structure organization (GO:0045229),3/217,0.139468272575194,0.2905589011983209,0,0,2.376772478246858,4.682047220324486,APLP1;COL4A5;JAM3
GO_Biological_Process_2021,regulation of macroautophagy (GO:0016241),2/112,0.1435419469698654,0.2946856317344883,0,0,3.072416472416472,5.963953559678722,LAMTOR1;ATG13
GO_Biological_Process_2021,regulation of chondrocyte differentiation (GO:0032330),1/26,0.1438065882864303,0.2946856317344883,0,0,6.730847457627118,13.053038371424424,CHADL
GO_Biological_Process_2021,negative regulation of signaling receptor activity (GO:2000272),1/26,0.1438065882864303,0.2946856317344883,0,0,6.730847457627118,13.053038371424424,SLC6A9
GO_Biological_Process_2021,chaperone cofactor-dependent protein refolding (GO:0051085),1/26,0.1438065882864303,0.2946856317344883,0,0,6.730847457627118,13.053038371424424,HSPA2
GO_Biological_Process_2021,organelle fission (GO:0048285),1/26,0.1438065882864303,0.2946856317344883,0,0,6.730847457627118,13.053038371424424,FIS1
GO_Biological_Process_2021,regulation of myelination (GO:0031641),1/26,0.1438065882864303,0.2946856317344883,0,0,6.730847457627118,13.053038371424424,SIRT2
GO_Biological_Process_2021,regulation of synapse organization (GO:0050807),1/26,0.1438065882864303,0.2946856317344883,0,0,6.730847457627118,13.053038371424424,ABHD17B
GO_Biological_Process_2021,positive regulation of ion transmembrane transporter activity (GO:0032414),1/26,0.1438065882864303,0.2946856317344883,0,0,6.730847457627118,13.053038371424424,SLC6A9
GO_Biological_Process_2021,negative regulation of cation channel activity (GO:2001258),1/27,0.1489075627862289,0.2978151255724579,0,0,6.4716427640156455,12.32478771385482,SLC6A9
GO_Biological_Process_2021,regulation of cardiac muscle cell contraction (GO:0086004),1/27,0.1489075627862289,0.2978151255724579,0,0,6.4716427640156455,12.32478771385482,JUP
GO_Biological_Process_2021,cellular response to unfolded protein (GO:0034620),1/27,0.1489075627862289,0.2978151255724579,0,0,6.4716427640156455,12.32478771385482,HSPA2
GO_Biological_Process_2021,peroxisomal membrane transport (GO:0015919),1/27,0.1489075627862289,0.2978151255724579,0,0,6.4716427640156455,12.32478771385482,FIS1
GO_Biological_Process_2021,positive regulation of BMP signaling pathway (GO:0030513),1/27,0.1489075627862289,0.2978151255724579,0,0,6.4716427640156455,12.32478771385482,ELAPOR2
GO_Biological_Process_2021,release of sequestered calcium ion into cytosol (GO:0051209),1/27,0.1489075627862289,0.2978151255724579,0,0,6.4716427640156455,12.32478771385482,ITPR2
GO_Biological_Process_2021,positive regulation of muscle cell differentiation (GO:0051149),1/27,0.1489075627862289,0.2978151255724579,0,0,6.4716427640156455,12.32478771385482,CTNNA1
GO_Biological_Process_2021,L-alpha-amino acid transmembrane transport (GO:1902475),1/27,0.1489075627862289,0.2978151255724579,0,0,6.4716427640156455,12.32478771385482,SLC6A9
GO_Biological_Process_2021,positive regulation of nuclear division (GO:0051785),1/27,0.1489075627862289,0.2978151255724579,0,0,6.4716427640156455,12.32478771385482,SIRT2
GO_Biological_Process_2021,microtubule polymerization or depolymerization (GO:0031109),1/27,0.1489075627862289,0.2978151255724579,0,0,6.4716427640156455,12.32478771385482,STMN4
GO_Biological_Process_2021,presynaptic endocytosis (GO:0140238),1/27,0.1489075627862289,0.2978151255724579,0,0,6.4716427640156455,12.32478771385482,SYNJ2
GO_Biological_Process_2021,monocarboxylic acid catabolic process (GO:0072329),1/27,0.1489075627862289,0.2978151255724579,0,0,6.4716427640156455,12.32478771385482,FAAH
GO_Biological_Process_2021,positive regulation of angiogenesis (GO:0045766),2/116,0.1517631292138938,0.3001528283374765,0,0,2.964012595591543,5.588451114366032,JUP;RHOB
GO_Biological_Process_2021,sphingolipid metabolic process (GO:0006665),2/116,0.1517631292138938,0.3001528283374765,0,0,2.964012595591543,5.588451114366032,ELOVL1;ENPP2
GO_Biological_Process_2021,negative regulation of axonogenesis (GO:0050771),1/28,0.1539784009371254,0.3001528283374765,0,0,6.231638418079096,11.659039903311758,MAG
GO_Biological_Process_2021,amide transport (GO:0042886),1/28,0.1539784009371254,0.3001528283374765,0,0,6.231638418079096,11.659039903311758,PLTP
GO_Biological_Process_2021,carbohydrate derivative biosynthetic process (GO:1901137),1/28,0.1539784009371254,0.3001528283374765,0,0,6.231638418079096,11.659039903311758,SCCPDH
GO_Biological_Process_2021,negative regulation of oxidative stress-induced cell death (GO:1903202),1/28,0.1539784009371254,0.3001528283374765,0,0,6.231638418079096,11.659039903311758,GPR37
GO_Biological_Process_2021,cellular response to acid chemical (GO:0071229),1/28,0.1539784009371254,0.3001528283374765,0,0,6.231638418079096,11.659039903311758,LAMTOR1
GO_Biological_Process_2021,neutral amino acid transport (GO:0015804),1/28,0.1539784009371254,0.3001528283374765,0,0,6.231638418079096,11.659039903311758,SLC6A9
GO_Biological_Process_2021,regulation of microtubule polymerization or depolymerization (GO:0031110),1/28,0.1539784009371254,0.3001528283374765,0,0,6.231638418079096,11.659039903311758,STMN4
GO_Biological_Process_2021,regulation of postsynapse organization (GO:0099175),1/28,0.1539784009371254,0.3001528283374765,0,0,6.231638418079096,11.659039903311758,ABHD17B
GO_Biological_Process_2021,positive regulation of protein import into nucleus (GO:0042307),1/28,0.1539784009371254,0.3001528283374765,0,0,6.231638418079096,11.659039903311758,JUP
GO_Biological_Process_2021,sulfur compound transport (GO:0072348),1/28,0.1539784009371254,0.3001528283374765,0,0,6.231638418079096,11.659039903311758,LRRC8D
GO_Biological_Process_2021,protein localization to lysosome (GO:0061462),1/28,0.1539784009371254,0.3001528283374765,0,0,6.231638418079096,11.659039903311758,SCARB2
GO_Biological_Process_2021,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280),2/119,0.1579893489841493,0.30349356484505,0,0,2.887573964497041,5.328231348777718,FIS1;GSN
GO_Biological_Process_2021,actin filament polymerization (GO:0030041),1/29,0.1590192793029687,0.30349356484505,0,0,6.008777239709443,11.048517956292724,GSN
GO_Biological_Process_2021,protein targeting to peroxisome (GO:0006625),1/29,0.1590192793029687,0.30349356484505,0,0,6.008777239709443,11.048517956292724,FIS1
GO_Biological_Process_2021,regulation of fatty acid biosynthetic process (GO:0042304),1/29,0.1590192793029687,0.30349356484505,0,0,6.008777239709443,11.048517956292724,ADIPOR2
GO_Biological_Process_2021,negative regulation of transferase activity (GO:0051348),1/29,0.1590192793029687,0.30349356484505,0,0,6.008777239709443,11.048517956292724,CDKN1C
GO_Biological_Process_2021,regulation of protein targeting to membrane (GO:0090313),1/29,0.1590192793029687,0.30349356484505,0,0,6.008777239709443,11.048517956292724,FIS1
GO_Biological_Process_2021,positive regulation of leukocyte migration (GO:0002687),1/29,0.1590192793029687,0.30349356484505,0,0,6.008777239709443,11.048517956292724,JAM3
GO_Biological_Process_2021,transition metal ion homeostasis (GO:0055076),1/29,0.1590192793029687,0.30349356484505,0,0,6.008777239709443,11.048517956292724,TF
GO_Biological_Process_2021,protein ADP-ribosylation (GO:0006471),1/29,0.1590192793029687,0.30349356484505,0,0,6.008777239709443,11.048517956292724,SIRT2
GO_Biological_Process_2021,apoptotic process (GO:0006915),3/231,0.1590306279788062,0.30349356484505,0,0,2.229242286751361,4.098815204448487,ERBB3;MAL;RHOB
GO_Biological_Process_2021,regulation of autophagy (GO:0010506),3/231,0.1590306279788062,0.30349356484505,0,0,2.229242286751361,4.098815204448487,LAMTOR1;ATG13;SIRT2
GO_Biological_Process_2021,ubiquitin-dependent protein catabolic process (GO:0006511),4/354,0.1605065607371513,0.3057267823564787,0,0,1.940968944099379,3.5508482992985706,RNF167;AMFR;RFFL;SIRT2
GO_Biological_Process_2021,negative regulation of cytoskeleton organization (GO:0051494),1/30,0.1640303733701603,0.3065988287292716,0,0,5.801285797779077,10.487005597367974,IQCJ-SCHIP1
GO_Biological_Process_2021,negative regulation of Notch signaling pathway (GO:0045746),1/30,0.1640303733701603,0.3065988287292716,0,0,5.801285797779077,10.487005597367974,TSPAN15
GO_Biological_Process_2021,cell projection organization (GO:0030030),1/30,0.1640303733701603,0.3065988287292716,0,0,5.801285797779077,10.487005597367974,GSN
GO_Biological_Process_2021,plasma membrane invagination (GO:0099024),1/30,0.1640303733701603,0.3065988287292716,0,0,5.801285797779077,10.487005597367974,GSN
GO_Biological_Process_2021,regulation of protein localization to membrane (GO:1905475),1/30,0.1640303733701603,0.3065988287292716,0,0,5.801285797779077,10.487005597367974,GSN
GO_Biological_Process_2021,extrinsic apoptotic signaling pathway via death domain receptors (GO:0008625),1/30,0.1640303733701603,0.3065988287292716,0,0,5.801285797779077,10.487005597367974,SORT1
GO_Biological_Process_2021,fatty-acyl-CoA biosynthetic process (GO:0046949),1/30,0.1640303733701603,0.3065988287292716,0,0,5.801285797779077,10.487005597367974,ELOVL1
GO_Biological_Process_2021,regulation of vasoconstriction (GO:0019229),1/30,0.1640303733701603,0.3065988287292716,0,0,5.801285797779077,10.487005597367974,KCNMB4
GO_Biological_Process_2021,positive regulation of protein import (GO:1904591),1/30,0.1640303733701603,0.3065988287292716,0,0,5.801285797779077,10.487005597367974,JUP
GO_Biological_Process_2021,maintenance of blood-brain barrier (GO:0035633),1/30,0.1640303733701603,0.3065988287292716,0,0,5.801285797779077,10.487005597367974,JAM3
GO_Biological_Process_2021,fatty acid metabolic process (GO:0006631),2/124,0.1684703117361841,0.3106835618389884,0,0,2.7685301947597027,4.930740472380064,FAAH;ADIPOR2
GO_Biological_Process_2021,'de novo' posttranslational protein folding (GO:0051084),1/31,0.1690118576404096,0.3106835618389884,0,0,5.607627118644068,9.969163244438311,HSPA2
GO_Biological_Process_2021,negative regulation of axon extension (GO:0030517),1/31,0.1690118576404096,0.3106835618389884,0,0,5.607627118644068,9.969163244438311,MAG
GO_Biological_Process_2021,protein palmitoylation (GO:0018345),1/31,0.1690118576404096,0.3106835618389884,0,0,5.607627118644068,9.969163244438311,ZDHHC9
GO_Biological_Process_2021,negative regulation of peptidyl-tyrosine phosphorylation (GO:0050732),1/31,0.1690118576404096,0.3106835618389884,0,0,5.607627118644068,9.969163244438311,SH3BP5
GO_Biological_Process_2021,negative regulation of response to biotic stimulus (GO:0002832),1/31,0.1690118576404096,0.3106835618389884,0,0,5.607627118644068,9.969163244438311,SIRT2
GO_Biological_Process_2021,regulation of macrophage derived foam cell differentiation (GO:0010743),1/31,0.1690118576404096,0.3106835618389884,0,0,5.607627118644068,9.969163244438311,ABCG1
GO_Biological_Process_2021,positive regulation of protein targeting to mitochondrion (GO:1903955),1/31,0.1690118576404096,0.3106835618389884,0,0,5.607627118644068,9.969163244438311,ATG13
GO_Biological_Process_2021,triglyceride homeostasis (GO:0070328),1/31,0.1690118576404096,0.3106835618389884,0,0,5.607627118644068,9.969163244438311,GPIHBP1
GO_Biological_Process_2021,protein targeting (GO:0006605),2/125,0.1705808983632487,0.3118480774465241,0,0,2.745882843443819,4.856219069170219,FIS1;ZDHHC9
GO_Biological_Process_2021,regulation of phosphorylation (GO:0042325),2/125,0.1705808983632487,0.3118480774465241,0,0,2.745882843443819,4.856219069170219,CDKN1C;SIRT2
GO_Biological_Process_2021,regulation of protein secretion (GO:0050708),2/125,0.1705808983632487,0.3118480774465241,0,0,2.745882843443819,4.856219069170219,ITPR2;ABCG1
GO_Biological_Process_2021,negative regulation of developmental growth (GO:0048640),1/32,0.173963905617458,0.3134484785900144,0,0,5.42646254784035,9.490380724243735,MAG
GO_Biological_Process_2021,regulation of cellular biosynthetic process (GO:0031326),1/32,0.173963905617458,0.3134484785900144,0,0,5.42646254784035,9.490380724243735,ADIPOR2
GO_Biological_Process_2021,cellular response to topologically incorrect protein (GO:0035967),1/32,0.173963905617458,0.3134484785900144,0,0,5.42646254784035,9.490380724243735,HSPA2
GO_Biological_Process_2021,regulation of NMDA receptor activity (GO:2000310),1/32,0.173963905617458,0.3134484785900144,0,0,5.42646254784035,9.490380724243735,SLC6A9
GO_Biological_Process_2021,ERBB2 signaling pathway (GO:0038128),1/32,0.173963905617458,0.3134484785900144,0,0,5.42646254784035,9.490380724243735,ERBB3
GO_Biological_Process_2021,response to amino acid (GO:0043200),1/32,0.173963905617458,0.3134484785900144,0,0,5.42646254784035,9.490380724243735,LAMTOR1
GO_Biological_Process_2021,positive regulation of lamellipodium organization (GO:1902745),1/32,0.173963905617458,0.3134484785900144,0,0,5.42646254784035,9.490380724243735,ENPP2
GO_Biological_Process_2021,skeletal muscle organ development (GO:0060538),1/32,0.173963905617458,0.3134484785900144,0,0,5.42646254784035,9.490380724243735,MYL6
GO_Biological_Process_2021,microtubule cytoskeleton organization involved in mitosis (GO:1902850),2/128,0.1769391292965311,0.3174945839199297,0,0,2.68009768009768,4.641793857996894,SUN2;EML1
GO_Biological_Process_2021,apoptotic mitochondrial changes (GO:0008637),1/33,0.1788866897233769,0.3174945839199297,0,0,5.256620762711864,9.046658482857364,FIS1
GO_Biological_Process_2021,bile acid metabolic process (GO:0008206),1/33,0.1788866897233769,0.3174945839199297,0,0,5.256620762711864,9.046658482857364,NPC1
GO_Biological_Process_2021,regulation of neurotransmitter secretion (GO:0046928),1/33,0.1788866897233769,0.3174945839199297,0,0,5.256620762711864,9.046658482857364,KCNMB4
GO_Biological_Process_2021,positive regulation of cholesterol transport (GO:0032376),1/33,0.1788866897233769,0.3174945839199297,0,0,5.256620762711864,9.046658482857364,PLTP
GO_Biological_Process_2021,lytic vacuole organization (GO:0080171),1/33,0.1788866897233769,0.3174945839199297,0,0,5.256620762711864,9.046658482857364,LAMTOR1
GO_Biological_Process_2021,very long-chain fatty acid metabolic process (GO:0000038),1/33,0.1788866897233769,0.3174945839199297,0,0,5.256620762711864,9.046658482857364,ELOVL1
GO_Biological_Process_2021,primary alcohol metabolic process (GO:0034308),1/33,0.1788866897233769,0.3174945839199297,0,0,5.256620762711864,9.046658482857364,GDE1
GO_Biological_Process_2021,positive regulation of macromolecule biosynthetic process (GO:0010557),2/129,0.1790669453308403,0.3174945839199297,0,0,2.658859950198533,4.573227273903351,SLC6A9;LARP6
GO_Biological_Process_2021,negative regulation of blood vessel endothelial cell migration (GO:0043537),1/34,0.1837803814818585,0.3190631622948933,0,0,5.0970724191063175,8.634511084636353,JUP
GO_Biological_Process_2021,regulation of amyloid-beta formation (GO:1902003),1/34,0.1837803814818585,0.3190631622948933,0,0,5.0970724191063175,8.634511084636353,ABCG1
GO_Biological_Process_2021,negative regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902042),1/34,0.1837803814818585,0.3190631622948933,0,0,5.0970724191063175,8.634511084636353,RFFL
GO_Biological_Process_2021,regulation of cell adhesion mediated by integrin (GO:0033628),1/34,0.1837803814818585,0.3190631622948933,0,0,5.0970724191063175,8.634511084636353,JAM3
GO_Biological_Process_2021,cardiac muscle contraction (GO:0060048),1/34,0.1837803814818585,0.3190631622948933,0,0,5.0970724191063175,8.634511084636353,GSN
GO_Biological_Process_2021,cellular response to amino acid stimulus (GO:0071230),1/34,0.1837803814818585,0.3190631622948933,0,0,5.0970724191063175,8.634511084636353,LAMTOR1
GO_Biological_Process_2021,regulation of myoblast differentiation (GO:0045661),1/34,0.1837803814818585,0.3190631622948933,0,0,5.0970724191063175,8.634511084636353,SOX8
GO_Biological_Process_2021,epithelial tube morphogenesis (GO:0060562),1/34,0.1837803814818585,0.3190631622948933,0,0,5.0970724191063175,8.634511084636353,RHOB
GO_Biological_Process_2021,positive regulation of DNA binding (GO:0043388),1/34,0.1837803814818585,0.3190631622948933,0,0,5.0970724191063175,8.634511084636353,SIRT2
GO_Biological_Process_2021,striated muscle tissue development (GO:0014706),1/34,0.1837803814818585,0.3190631622948933,0,0,5.0970724191063175,8.634511084636353,MYL6
GO_Biological_Process_2021,synaptic vesicle recycling (GO:0036465),1/34,0.1837803814818585,0.3190631622948933,0,0,5.0970724191063175,8.634511084636353,SYNJ2
GO_Biological_Process_2021,protein destabilization (GO:0031648),1/34,0.1837803814818585,0.3190631622948933,0,0,5.0970724191063175,8.634511084636353,GSN
GO_Biological_Process_2021,regulation of blood circulation (GO:1903522),1/35,0.1886451513149969,0.3224703441281999,0,0,4.94690927218345,8.250888311437375,KCNMB4
GO_Biological_Process_2021,blood vessel diameter maintenance (GO:0097746),1/35,0.1886451513149969,0.3224703441281999,0,0,4.94690927218345,8.250888311437375,KCNMB4
GO_Biological_Process_2021,negative regulation of neurogenesis (GO:0050768),1/35,0.1886451513149969,0.3224703441281999,0,0,4.94690927218345,8.250888311437375,MAG
GO_Biological_Process_2021,cellular response to hydrogen peroxide (GO:0070301),1/35,0.1886451513149969,0.3224703441281999,0,0,4.94690927218345,8.250888311437375,RHOB
GO_Biological_Process_2021,regulation of lipid biosynthetic process (GO:0046890),1/35,0.1886451513149969,0.3224703441281999,0,0,4.94690927218345,8.250888311437375,ADIPOR2
GO_Biological_Process_2021,regulation of mitotic spindle organization (GO:0060236),1/35,0.1886451513149969,0.3224703441281999,0,0,4.94690927218345,8.250888311437375,GNAI1
GO_Biological_Process_2021,regulation of muscle cell differentiation (GO:0051147),1/35,0.1886451513149969,0.3224703441281999,0,0,4.94690927218345,8.250888311437375,CTNNA1
GO_Biological_Process_2021,regulation of postsynaptic membrane potential (GO:0060078),1/35,0.1886451513149969,0.3224703441281999,0,0,4.94690927218345,8.250888311437375,MPP2
GO_Biological_Process_2021,positive regulation of reproductive process (GO:2000243),1/35,0.1886451513149969,0.3224703441281999,0,0,4.94690927218345,8.250888311437375,SIRT2
